packet_id,item_id,model_tag,model_id,qtype,difficulty,concept,seed
58DC7707,MCQ_ABFCBFD8,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Easy,control_flow,17
A3695946,MCQ_math_BD6642F8,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,percentages,91
FAC0C45C,MCQ_E50388BE,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,functions,91
2E2DE2BC,MCQ_6B9BF0D2,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Hard,control_flow,17
B1DBBFEB,MCQ_EFD2680F,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Easy,list operations,42
AA57D6EC,MCQ_math_D2EA5764,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,percentages,91
D44240E3,MCQ_math_BDAABCA0,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,multi_step,17
C21D364C,MCQ_15CA0E9C,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,classes_and_oop,17
0B1D3873,MCQ_math_1771C7DF,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,fractions,42
A2FE61A7,MCQ_17279831,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,classes_and_oop,17
8B26D419,MCQ_math_0CE0B269,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,algebra,17
01D8BD16,MCQ_math_078A284B,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,geometry,42
C22BFAF2,MCQ_math_A6AF3D66,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,percentages,42
51D20BDF,MCQ_math_0858D339,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Medium,percentages,91
F04502C7,MCQ_E7B6DC73,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Easy,set operations,17
2207D853,MCQ_870FFEC3,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,MCQ,Easy,loops,17
D5BEC2BA,SA_537A559C,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,91
20AF1122,SA_23A82D77,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,17
32700492,SA_DE1BDB78,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,91
E8087171,SA_8B54496E,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,17
38ECDDB2,SA_3CC58EE3,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,42
BE753873,SA_3CB4D5B2,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,17
6853CDAF,SA_CF389E4D,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,17
43C78799,SA_11FA38BC,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,42
3EBE3B45,SA_8A23D6BD,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,91
DC4C793A,SA_5A229403,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,17
044B8300,SA_8B54496E,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,91
8DBC237E,SA_0AF9FC1E,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Easy,arithmetic,17
278E2848,SA_14BAEE57,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,42
3592A0D4,SA_009C52AB,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,17
80E01945,SA_F86EDF54,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,percentages,42
F4284066,SA_40763538,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,42
1720D4C2,SA_D5D58628,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,42
73CF2E3B,SA_8B4E24A9,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,17
9557D832,SA_C34B7538,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Medium,arithmetic,42
A8BD94A2,SA_BC60F882,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,SA,Easy,percentages,91
C376A7FE,TF_F_9E6ED2D3,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,variables_and_types,91
869A8E1D,TF_F_3EF64973,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,variables_and_types,17
692E4F41,TF_T_C9713985,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Medium,dictionary comprehensions,91
840A6BFC,TF_T_12BEB2D9,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,control_flow,17
F901BAA6,TF_F_6EF7C400,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,control_flow,42
63D170A4,TF_F_6E418CC3,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,tuple immutability,17
210E8ABE,TF_T_A473CD8A,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Medium,dictionaries,17
266EA144,TF_F_16CA6385,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,dict comprehensions,42
5224424D,TF_T_0E9A418C,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,variables_and_types,91
636D915C,TF_F_B8E0E31B,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,control_flow,17
28101D48,TF_T_12BEB2D9,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,control_flow,91
327DCBBD,TF_F_0C624955,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Medium,string methods,17
846DA4AC,TF_F_1F953BF4,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,string methods,42
4B5B7451,TF_F_028A5C47,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,dictionaries,17
2A46A73D,TF_T_F5420C21,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,list comprehensions,42
5FC25743,TF_F_72586590,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,lists,42
A531D6D0,TF_T_B7BBB0EA,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,dictionaries,42
749D6B0D,TF_T_10DE1E40,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,operators,17
54D7FD17,TF_T_9018C38A,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Easy,list operations,42
89B98124,TF_T_81633A26,meta-llama_Llama-3_1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,TF,Hard,dict get method,91
