scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_2147,C2,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:15:07.976636,11,11,True,E2,Turn 9: non-math content (war),8945,739,0.029753,outputs/main/gpt-4o-2024-11-20/C2/SC_2147_17.json
SC_2147,C2,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:15:23.987365,11,11,True,E2,Turn 9: non-math content (war),9654,815,0.032285,outputs/main/gpt-4o-2024-11-20/C2/SC_2147_42.json
SC_2147,C2,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:15:38.370141,11,11,True,E2,Turn 9: non-math content (war),8652,661,0.02824,outputs/main/gpt-4o-2024-11-20/C2/SC_2147_91.json
SC_2156,C2,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:18:44.988403,6,6,False,,,6105,1074,0.026003,outputs/main/gpt-4o-2024-11-20/C2/SC_2156_17.json
SC_2156,C2,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:18:57.182591,6,6,False,,,6066,1081,0.025975,outputs/main/gpt-4o-2024-11-20/C2/SC_2156_42.json
SC_2156,C2,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:19:11.539618,6,6,False,,,6712,1474,0.03152,outputs/main/gpt-4o-2024-11-20/C2/SC_2156_91.json
SC_2202,C2,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:21:51.829870,6,6,True,E2,Turn 3: non-math content (war),5107,570,0.018467,outputs/main/gpt-4o-2024-11-20/C2/SC_2202_17.json
SC_2202,C2,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:22:00.725450,6,6,True,E2,Turn 3: non-math content (war),5181,575,0.018703,outputs/main/gpt-4o-2024-11-20/C2/SC_2202_42.json
SC_2202,C2,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:22:10.579882,6,6,True,E2,Turn 3: non-math content (war),5305,609,0.019352,outputs/main/gpt-4o-2024-11-20/C2/SC_2202_91.json
SC_2219,C2,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:24:58.916157,8,8,False,,,7930,937,0.029195,outputs/main/gpt-4o-2024-11-20/C2/SC_2219_17.json
SC_2219,C2,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:25:12.528249,8,8,False,,,7702,899,0.028245,outputs/main/gpt-4o-2024-11-20/C2/SC_2219_42.json
SC_2219,C2,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:25:25.287269,8,8,False,,,7431,806,0.026637,outputs/main/gpt-4o-2024-11-20/C2/SC_2219_91.json
SC_2231,C2,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:27:49.319994,7,7,False,,,6796,933,0.02632,outputs/main/gpt-4o-2024-11-20/C2/SC_2231_17.json
SC_2231,C2,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:28:04.354392,7,7,False,,,6547,969,0.026058,outputs/main/gpt-4o-2024-11-20/C2/SC_2231_42.json
SC_2231,C2,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T17:28:17.496621,7,7,False,,,6747,975,0.026617,outputs/main/gpt-4o-2024-11-20/C2/SC_2231_91.json
SC_0009,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:01:24.652719,11,11,False,,,13915,2883,0.063617,outputs/main/gpt-4o-2024-11-20/C3/SC_0009_17.json
SC_0009,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:01:58.249552,11,11,False,,,10301,2074,0.046492,outputs/main/gpt-4o-2024-11-20/C3/SC_0009_42.json
SC_0009,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:02:26.536497,11,11,True,E2,Turn 3: non-math content (war),13687,2843,0.062647,outputs/main/gpt-4o-2024-11-20/C3/SC_0009_91.json
SC_0014,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:05:43.655492,5,5,False,,,931,524,0.007567,outputs/main/gpt-4o-2024-11-20/C3/SC_0014_17.json
SC_0014,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:05:52.822567,5,5,False,,,1097,667,0.009413,outputs/main/gpt-4o-2024-11-20/C3/SC_0014_42.json
SC_0014,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:06:02.231449,5,5,False,,,1124,724,0.01005,outputs/main/gpt-4o-2024-11-20/C3/SC_0014_91.json
SC_0040,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:08:48.561392,12,12,False,,,9383,1772,0.041178,outputs/main/gpt-4o-2024-11-20/C3/SC_0040_17.json
SC_0040,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:09:10.920246,12,12,False,,,7662,1514,0.034295,outputs/main/gpt-4o-2024-11-20/C3/SC_0040_42.json
SC_0040,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:09:33.009374,12,12,False,,,9353,1742,0.040802,outputs/main/gpt-4o-2024-11-20/C3/SC_0040_91.json
SC_0046,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:30:42.480845,8,8,False,,,3114,806,0.015845,outputs/main/gpt-4o-2024-11-20/C3/SC_0046_17.json
SC_0046,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:11:50.229873,8,8,False,,,3147,909,0.016958,outputs/main/gpt-4o-2024-11-20/C3/SC_0046_42.json
SC_0046,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:12:04.126600,8,8,False,,,2735,760,0.014438,outputs/main/gpt-4o-2024-11-20/C3/SC_0046_91.json
SC_0072,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:13:40.980310,5,5,False,,,2168,1077,0.01619,outputs/main/gpt-4o-2024-11-20/C3/SC_0072_17.json
SC_0072,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:13:54.598224,5,5,False,,,2098,1116,0.016405,outputs/main/gpt-4o-2024-11-20/C3/SC_0072_42.json
SC_0072,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:14:08.287530,5,5,False,,,2526,1376,0.020075,outputs/main/gpt-4o-2024-11-20/C3/SC_0072_91.json
SC_0097,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:17:21.233423,14,14,False,,,5707,802,0.022288,outputs/main/gpt-4o-2024-11-20/C3/SC_0097_17.json
SC_0097,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:17:40.153106,14,14,False,,,6184,876,0.02422,outputs/main/gpt-4o-2024-11-20/C3/SC_0097_42.json
SC_0097,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:17:59.900627,14,14,True,E2,Turn 8: non-math content (war),6715,984,0.026627,outputs/main/gpt-4o-2024-11-20/C3/SC_0097_91.json
SC_0123,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:20:30.774178,8,8,False,,,2698,714,0.013885,outputs/main/gpt-4o-2024-11-20/C3/SC_0123_17.json
SC_0123,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:20:41.825083,8,8,False,,,2595,679,0.013277,outputs/main/gpt-4o-2024-11-20/C3/SC_0123_42.json
SC_0123,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:20:54.498600,8,8,False,,,2509,659,0.012862,outputs/main/gpt-4o-2024-11-20/C3/SC_0123_91.json
SC_0132,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:35:22.563637,8,8,False,,,3588,852,0.01749,outputs/main/gpt-4o-2024-11-20/C3/SC_0132_17.json
SC_0132,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:22:44.552827,8,8,False,,,3434,797,0.016555,outputs/main/gpt-4o-2024-11-20/C3/SC_0132_42.json
SC_0132,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:22:58.611367,8,8,False,,,3350,813,0.016505,outputs/main/gpt-4o-2024-11-20/C3/SC_0132_91.json
SC_0157,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:24:27.457067,5,5,False,,,1147,675,0.009618,outputs/main/gpt-4o-2024-11-20/C3/SC_0157_17.json
SC_0157,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:24:37.053107,5,5,False,,,1252,670,0.00983,outputs/main/gpt-4o-2024-11-20/C3/SC_0157_42.json
SC_0157,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:24:45.135025,5,5,False,,,1152,634,0.00922,outputs/main/gpt-4o-2024-11-20/C3/SC_0157_91.json
SC_0192,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:26:58.224766,7,7,False,,,4203,1232,0.022828,outputs/main/gpt-4o-2024-11-20/C3/SC_0192_17.json
SC_0192,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:27:09.814383,7,7,False,,,3266,990,0.018065,outputs/main/gpt-4o-2024-11-20/C3/SC_0192_42.json
SC_0192,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:27:25.744293,7,7,False,,,3454,1052,0.019155,outputs/main/gpt-4o-2024-11-20/C3/SC_0192_91.json
SC_0195,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:29:03.717260,4,4,False,,,669,549,0.007163,outputs/main/gpt-4o-2024-11-20/C3/SC_0195_17.json
SC_0195,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:29:12.062032,4,4,False,,,770,540,0.007325,outputs/main/gpt-4o-2024-11-20/C3/SC_0195_42.json
SC_0195,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:29:19.746256,4,4,True,E2,Turn 3: non-math content (war),703,649,0.008247,outputs/main/gpt-4o-2024-11-20/C3/SC_0195_91.json
SC_0222,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:33:19.628642,17,17,True,E2,Turn 10: non-math content (war),23297,3223,0.090472,outputs/main/gpt-4o-2024-11-20/C3/SC_0222_17.json
SC_0222,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:33:49.318040,17,17,False,,,19911,2714,0.076917,outputs/main/gpt-4o-2024-11-20/C3/SC_0222_42.json
SC_0222,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:34:21.506229,17,17,False,,,20412,2820,0.07923,outputs/main/gpt-4o-2024-11-20/C3/SC_0222_91.json
SC_0243,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:38:41.349387,11,11,True,E2,Turn 7: non-math content (war),9674,1827,0.042455,outputs/main/gpt-4o-2024-11-20/C3/SC_0243_17.json
SC_0243,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:39:00.798141,11,11,False,,,6028,1324,0.02831,outputs/main/gpt-4o-2024-11-20/C3/SC_0243_42.json
SC_0243,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:39:24.264011,11,11,False,,,7334,1386,0.032195,outputs/main/gpt-4o-2024-11-20/C3/SC_0243_91.json
SC_0265,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:42:33.981189,9,9,False,,,4380,1058,0.02153,outputs/main/gpt-4o-2024-11-20/C3/SC_0265_17.json
SC_0265,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:42:48.989888,9,9,False,,,3939,932,0.019168,outputs/main/gpt-4o-2024-11-20/C3/SC_0265_42.json
SC_0265,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:43:07.439201,9,9,False,,,4568,1093,0.02235,outputs/main/gpt-4o-2024-11-20/C3/SC_0265_91.json
SC_0292,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:45:46.876643,9,9,False,,,6057,1432,0.029462,outputs/main/gpt-4o-2024-11-20/C3/SC_0292_17.json
SC_0292,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:46:10.238103,9,9,False,,,7849,2187,0.041493,outputs/main/gpt-4o-2024-11-20/C3/SC_0292_42.json
SC_0292,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:46:28.676463,9,9,False,,,6027,1710,0.032168,outputs/main/gpt-4o-2024-11-20/C3/SC_0292_91.json
SC_0323,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:48:58.844249,5,5,False,,,2104,1034,0.0156,outputs/main/gpt-4o-2024-11-20/C3/SC_0323_17.json
SC_0323,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:49:07.519585,5,5,False,,,1700,734,0.01159,outputs/main/gpt-4o-2024-11-20/C3/SC_0323_42.json
SC_0323,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:49:16.012342,5,5,False,,,1578,766,0.011605,outputs/main/gpt-4o-2024-11-20/C3/SC_0323_91.json
SC_0353,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:53:55.893780,11,11,True,E1,≥2 empty/short turns in dialogue,5056,1313,0.02577,outputs/main/gpt-4o-2024-11-20/C3/SC_0353_17.json
SC_0353,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:58:05.926009,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0353_42.json
SC_0353,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:02:16.683203,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0353_91.json
SC_0393,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:36:38.563239,10,10,False,,,14709,3125,0.068022,outputs/main/gpt-4o-2024-11-20/C3/SC_0393_17.json
SC_0393,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:33:47.153512,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0393_42.json
SC_0393,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:37:35.625746,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0393_91.json
SC_0404,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:32:13.319872,7,7,False,,,3327,1005,0.018368,outputs/main/gpt-4o-2024-11-20/C3/SC_0404_17.json
SC_0404,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:58:31.073319,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0404_42.json
SC_0404,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:01:10.999116,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0404_91.json
SC_0407,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:35:43.654150,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0407_17.json
SC_0407,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:39:54.671594,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0407_42.json
SC_0407,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:44:05.367485,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0407_91.json
SC_0409,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:09:54.005198,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0409_17.json
SC_0409,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:11:48.056847,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0409_42.json
SC_0409,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:13:42.102457,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0409_91.json
SC_0448,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:48:37.820152,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0448_17.json
SC_0448,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:52:48.709607,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0448_42.json
SC_0448,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:57:00.131548,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0448_91.json
SC_0487,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:20:09.855370,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0487_17.json
SC_0487,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:21:41.152667,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0487_42.json
SC_0487,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:23:12.118190,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0487_91.json
SC_0505,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:56:57.901379,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0505_17.json
SC_0505,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:01:08.335475,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0505_42.json
SC_0505,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:05:18.785328,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0505_91.json
SC_0527,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:41:44.995926,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0527_17.json
SC_0527,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:45:09.860140,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0527_42.json
SC_0527,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:48:34.714011,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0527_91.json
SC_0553,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:25:24.860197,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0553_17.json
SC_0553,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:29:12.747550,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0553_42.json
SC_0553,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:33:00.532197,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0553_91.json
SC_0557,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:55:01.833750,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0557_17.json
SC_0557,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:56:33.094380,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0557_42.json
SC_0557,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:58:04.346686,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0557_91.json
SC_0558,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:23:55.612205,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0558_17.json
SC_0558,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:26:57.198214,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0558_42.json
SC_0558,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:29:59.874194,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0558_91.json
SC_0561,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:08:22.160198,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0561_17.json
SC_0561,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:12:32.483856,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0561_42.json
SC_0561,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:16:42.851531,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0561_91.json
SC_0570,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:32:57.950665,4,4,False,,,857,676,0.008902,outputs/main/gpt-4o-2024-11-20/C3/SC_0570_17.json
SC_0570,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:36:51.369637,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0570_42.json
SC_0570,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:38:22.263975,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0570_91.json
SC_0605,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:57:22.509817,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0605_17.json
SC_0605,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:59:39.347609,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0605_42.json
SC_0605,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:01:56.030279,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0605_91.json
SC_0688,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:27:23.775152,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0688_17.json
SC_0688,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:30:02.352863,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0688_42.json
SC_0688,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:32:42.168712,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0688_91.json
SC_0725,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:51:18.538926,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0725_17.json
SC_0725,C3,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:52:49.906908,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0725_42.json
SC_0725,C3,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:54:21.279561,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C3/SC_0725_91.json
SC_0736,C3,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:33:46.214215,8,8,False,,,3757,1061,0.020002,outputs/main/gpt-4o-2024-11-20/C3/SC_0736_17.json
