scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_1973,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:15:00.825633,10,10,False,,,12010,892,0.007791,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1973_17.json
SC_1973,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:16:53.556950,10,10,False,,,14852,1643,0.010061,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1973_42.json
SC_1973,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:17:58.421210,10,10,False,,,11691,961,0.007657,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1973_91.json
SC_1974,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:27:59.483439,9,9,False,,,10644,1036,0.007098,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1974_17.json
SC_1974,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:29:18.002484,9,9,True,E2,Turn 7: non-math content (war),10154,1008,0.006787,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1974_42.json
SC_1974,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:30:34.810980,9,9,False,,,10885,1158,0.007337,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1974_91.json
SC_1993,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:40:09.172458,6,6,False,,,5351,694,0.003705,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1993_17.json
SC_1993,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:40:41.958416,6,6,False,,,5082,564,0.003444,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1993_42.json
SC_1993,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:41:18.342338,6,6,False,,,5351,672,0.003688,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1993_91.json
SC_1994,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:50:21.090307,9,9,False,,,8672,756,0.005714,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1994_17.json
SC_1994,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:51:06.965477,9,9,False,,,8984,769,0.005908,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1994_42.json
SC_1994,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T23:52:07.542905,9,9,False,,,8840,786,0.005837,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_1994_91.json
SC_2029,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:03:32.320296,9,9,False,,,8179,820,0.005473,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2029_17.json
SC_2029,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:04:11.661472,9,9,False,,,7290,648,0.004813,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2029_42.json
SC_2029,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:05:29.031505,9,9,False,,,8212,802,0.005479,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2029_91.json
SC_2074,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:14:42.142781,6,6,False,,,4510,429,0.003,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2074_17.json
SC_2074,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:15:09.785361,6,6,False,,,4519,488,0.003052,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2074_42.json
SC_2074,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:15:48.089584,6,6,False,,,4638,503,0.003134,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2074_91.json
SC_2108,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:20:02.267581,4,4,False,,,2836,416,0.002002,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2108_17.json
SC_2108,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:20:18.996489,4,4,False,,,2803,394,0.001965,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2108_42.json
SC_2108,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:20:36.002452,4,4,False,,,2800,380,0.001952,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2108_91.json
SC_2135,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:25:31.096820,7,7,False,,,7133,898,0.004918,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2135_17.json
SC_2135,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:26:40.842836,7,7,False,,,6756,771,0.004595,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2135_42.json
SC_2135,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:27:21.144593,7,7,False,,,6655,717,0.004493,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2135_91.json
SC_2147,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:36:05.294756,11,11,True,E2,Turn 9: non-math content (war),9527,767,0.006227,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2147_17.json
SC_2147,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:37:04.221760,11,11,True,E2,Turn 9: non-math content (war),10372,941,0.006863,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2147_42.json
SC_2147,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:38:00.528743,11,11,False,,,9552,765,0.00624,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2147_91.json
SC_2156,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:49:06.557214,6,6,False,,,5872,838,0.004126,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2156_17.json
SC_2156,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:49:41.819555,6,6,False,,,5470,687,0.00377,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2156_42.json
SC_2156,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:50:23.972577,6,6,False,,,5542,765,0.003874,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2156_91.json
SC_2202,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:59:01.799135,6,6,True,E2,Turn 3: non-math content (war),5287,572,0.003571,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2202_17.json
SC_2202,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T00:59:34.275769,6,6,True,E2,Turn 1: non-math content (war),5377,562,0.003616,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2202_42.json
SC_2202,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:00:24.669114,6,6,True,E2,Turn 1: non-math content (war),5475,681,0.003768,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2202_91.json
SC_2219,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:08:13.017102,8,8,False,,,7007,676,0.004668,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2219_17.json
SC_2219,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:09:42.741874,8,8,False,,,8108,1071,0.00563,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2219_42.json
SC_2219,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:10:19.334385,8,8,False,,,7538,875,0.005139,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2219_91.json
SC_2231,C2,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:20:46.323239,7,7,False,,,6148,900,0.004338,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2231_17.json
SC_2231,C2,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:21:59.366946,7,7,False,,,6209,725,0.004236,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2231_42.json
SC_2231,C2,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-17T01:22:36.475738,7,7,False,,,5952,544,0.003941,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C2/SC_2231_91.json
SC_0009,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:17:37.160891,11,11,True,E2,Turn 3: non-math content (war),7372,1137,0.005248,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0009_17.json
SC_0009,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:18:44.957669,11,11,True,E2,Turn 3: non-math content (war),10690,1583,0.007558,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0009_42.json
SC_0009,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:19:57.898039,11,11,False,,,11413,1828,0.008178,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0009_91.json
SC_0014,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:28:12.269820,5,5,False,,,970,461,0.000936,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0014_17.json
SC_0014,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:28:35.765773,5,5,False,,,1027,474,0.00098,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0014_42.json
SC_0014,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:28:56.735194,5,5,False,,,1059,466,0.000993,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0014_91.json
SC_0040,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:40:38.419560,12,12,False,,,11903,2222,0.008778,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0040_17.json
SC_0040,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:42:22.721283,12,12,False,,,12574,2483,0.00938,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0040_42.json
SC_0040,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:44:45.254258,12,12,False,,,12848,2992,0.009944,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0040_91.json
SC_0046,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T01:45:38.373943,8,8,False,,,5021,951,0.003714,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0046_17.json
SC_0046,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:55:31.772485,8,8,True,E1,≥2 empty/short turns in dialogue,228,260,0.00034,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0046_42.json
SC_0046,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:58:34.225997,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0046_91.json
SC_0072,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:17:57.683321,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0072_17.json
SC_0072,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:19:51.886985,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0072_42.json
SC_0072,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T03:21:45.604243,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0072_91.json
SC_0097,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:04:40.266172,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0097_17.json
SC_0097,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:09:59.293794,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0097_42.json
SC_0097,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:15:18.412830,14,14,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0097_91.json
SC_0123,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:52:32.023438,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0123_17.json
SC_0123,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:55:34.421295,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0123_42.json
SC_0123,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T04:58:36.713587,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0123_91.json
SC_0132,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:03:35.941166,8,8,False,,,3466,705,0.002602,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0132_17.json
SC_0132,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:22:58.009022,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0132_42.json
SC_0132,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:26:00.835293,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0132_91.json
SC_0157,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:45:24.452196,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0157_17.json
SC_0157,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:47:18.853680,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0157_42.json
SC_0157,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T05:49:12.778752,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0157_91.json
SC_0192,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T06:13:31.118426,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0192_17.json
SC_0192,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T06:16:10.414097,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0192_42.json
SC_0192,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T06:18:50.993545,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0192_91.json
SC_0195,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T06:37:27.847750,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0195_17.json
SC_0195,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T06:38:59.404297,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0195_42.json
SC_0195,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T06:40:30.687285,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0195_91.json
SC_0222,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T07:30:18.205056,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0222_17.json
SC_0222,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T07:36:45.817143,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0222_42.json
SC_0222,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T07:43:13.927689,17,17,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0222_91.json
SC_0243,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T08:31:46.514497,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0243_17.json
SC_0243,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T08:35:57.265518,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0243_42.json
SC_0243,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T08:40:06.891710,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0243_91.json
SC_0265,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T09:16:34.633132,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0265_17.json
SC_0265,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T09:19:59.787558,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0265_42.json
SC_0265,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T09:23:24.672852,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0265_91.json
SC_0292,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T09:57:34.207024,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0292_17.json
SC_0292,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T10:00:58.624544,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0292_42.json
SC_0292,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T10:04:23.070656,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0292_91.json
SC_0323,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T10:27:53.775692,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0323_17.json
SC_0323,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T10:29:47.814474,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0323_42.json
SC_0323,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T10:31:41.403254,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0323_91.json
SC_0353,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T11:06:34.085674,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0353_17.json
SC_0353,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T11:10:44.314043,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0353_42.json
SC_0353,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T11:14:55.145850,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0353_91.json
SC_0393,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T02:08:39.092622,10,10,False,,,9101,2348,0.007225,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0393_17.json
SC_0393,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T11:46:28.671812,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0393_42.json
SC_0393,C3,91,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T11:50:16.119905,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0393_91.json
SC_0404,C3,17,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T01:51:58.809644,7,7,False,,,4126,1338,0.003491,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0404_17.json
SC_0404,C3,42,main,meta-llama/Llama-3.1-70B-Instruct,meta-llama_Llama-3.1-70B-Instruct,v1.0,2026-05-16T12:11:11.964747,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/meta-llama_Llama-3.1-70B-Instruct/C3/SC_0404_42.json
